0.430303030303	0.436363636364	0.133333333333	0.430303030303	0.436363636364	0.133333333333	0.430303030303	0.436363636364	0.133333333333	0.430303030303	0.436363636364	0.133333333333	0.430303030303	0.436363636364	0.133333333333	0.430303030303	0.436363636364	0.133333333333	0.430303030303	0.436363636364	0.133333333333	0.430303030303	0.436363636364	0.133333333333	0.430303030303	0.436363636364	0.133333333333
1.0	0.0	0.0	0.555555555556	0.430555555556	0.0138888888889	0.227272727273	0.363636363636	0.409090909091	1.0	0.0	0.0	0.555555555556	0.430555555556	0.0138888888889	0.227272727273	0.363636363636	0.409090909091	1.0	0.0	0.0	0.555555555556	0.430555555556	0.0138888888889	0.227272727273	0.363636363636	0.409090909091
0.746478873239	0.211267605634	0.0422535211268	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.275	0.025	0.741935483871	0.225806451613	0.0322580645161	1.0	0.0	0.0	1.0	0.0	0.0	0.875	0.125	0.0	0.888888888889	0.111111111111	0.0
0.860465116279	0.127906976744	0.0116279069767	0.846153846154	0.153846153846	0.0	1.0	0.0	0.0	0.833333333333	0.166666666667	0.0	0.875	0.125	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.490740740741	0.37962962963	0.12962962963	0.5	0.4375	0.0625	1.0	0.0	0.0	0.6	0.366666666667	0.0333333333333	0.6	0.4	0.0	0.0	0.0	0.0	0.8	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.546666666667	0.36	0.0933333333333	0.245283018868	0.660377358491	0.0943396226415	0.0666666666667	0.466666666667	0.466666666667	0.636363636364	0.363636363636	0.0	0.222222222222	0.777777777778	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.734693877551	0.204081632653	0.0612244897959	0.41935483871	0.548387096774	0.0322580645161	0.285714285714	0.428571428571	0.285714285714	0.266666666667	0.533333333333	0.2	0.0714285714286	0.738095238095	0.190476190476	0.0	0.8	0.2	0.5	0.0	0.5	0.0	0.571428571429	0.428571428571	0.0	0.0	1.0
0.90243902439	0.0731707317073	0.0243902439024	0.111111111111	0.777777777778	0.111111111111	0.0	0.285714285714	0.714285714286	0.875	0.125	0.0	0.0384615384615	0.846153846154	0.115384615385	0.0	0.0833333333333	0.916666666667	0.5	0.5	0.0	0.0	0.857142857143	0.142857142857	0.0	0.0	1.0
0.980769230769	0.0192307692308	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
0.290909090909	0.563636363636	0.145454545455	0.0	1.0	0.0	0.0	0.0	0.0	0.575342465753	0.397260273973	0.027397260274	0.0	0.0	0.0	0.0	0.0	0.0	0.916666666667	0.0833333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.846153846154	0.153846153846	0.0	0.952380952381	0.047619047619	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.662337662338	0.311688311688	0.025974025974	0.857142857143	0.142857142857	0.0	0.0	0.0	0.0	0.786885245902	0.213114754098	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.467889908257	0.449541284404	0.0825688073394	0.648648648649	0.351351351351	0.0	1.0	0.0	0.0	0.8	0.2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	0.0	0.0	0.884615384615	0.115384615385	0.0	0.777777777778	0.222222222222	0.0	1.0	0.0	0.0	0.923076923077	0.0769230769231	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.824175824176	0.175824175824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0689655172414	0.844827586207	0.0862068965517	0.142857142857	0.857142857143	0.0	0.0	0.0	0.0	0.0	0.285714285714	0.714285714286	0.0	0.0	1.0	0.0	0.0	0.0
0.911392405063	0.0886075949367	0.0	0.776119402985	0.223880597015	0.0	0.5	0.4	0.1	1.0	0.0	0.0	0.666666666667	0.333333333333	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
0.755555555556	0.237037037037	0.00740740740741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.965517241379	0.0344827586207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.901960784314	0.0882352941176	0.00980392156863	0.8125	0.1875	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0714285714286	0.857142857143	0.0714285714286	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.630434782609	0.304347826087	0.0652173913043	0.0	0.888888888889	0.111111111111	0.0	0.0	1.0	0.392857142857	0.5	0.107142857143	0.0333333333333	0.733333333333	0.233333333333	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
