0.430303030303	0.436363636364	0.133333333333
0.70303030303	0.236363636364	0.0606060606061
0.757575757576	0.212121212121	0.030303030303
0.866666666667	0.127272727273	0.00606060606061
0.527272727273	0.375757575758	0.0969696969697
0.4	0.484848484848	0.115151515152
0.357575757576	0.466666666667	0.175757575758
0.339393939394	0.442424242424	0.218181818182
0.993939393939	0.00606060606061	0.0
0.551515151515	0.387878787879	0.0606060606061
0.89696969697	0.10303030303	0.0
0.751515151515	0.236363636364	0.0121212121212
0.551515151515	0.393939393939	0.0545454545455
0.945454545455	0.0545454545455	0.0
0.484848484848	0.442424242424	0.0727272727273
0.818181818182	0.175757575758	0.00606060606061
0.818181818182	0.175757575758	0.00606060606061
0.618181818182	0.363636363636	0.0181818181818
0.733333333333	0.242424242424	0.0242424242424
0.424242424242	0.442424242424	0.133333333333
0.424242424242	0.442424242424	0.133333333333
0.733333333333	0.236363636364	0.030303030303
0.545454545455	0.381818181818	0.0727272727273
0.757575757576	0.224242424242	0.0181818181818
0.733333333333	0.230303030303	0.0363636363636
0.484848484848	0.412121212121	0.10303030303
0.478787878788	0.418181818182	0.10303030303
0.478787878788	0.387878787879	0.133333333333
0.890909090909	0.10303030303	0.00606060606061
0.739393939394	0.260606060606	0.0
0.484848484848	0.454545454545	0.0606060606061
0.448484848485	0.472727272727	0.0787878787879
0.975757575758	0.0242424242424	0.0
0.218181818182	0.557575757576	0.224242424242
0.921212121212	0.0787878787879	0.0
0.454545454545	0.454545454545	0.0909090909091
0.309090909091	0.539393939394	0.151515151515
0.624242424242	0.351515151515	0.0242424242424
0.49696969697	0.4	0.10303030303
0.618181818182	0.357575757576	0.0242424242424
0.624242424242	0.351515151515	0.0242424242424
0.484848484848	0.412121212121	0.10303030303
0.781818181818	0.2	0.0181818181818
0.981818181818	0.0181818181818	0.0
0.412121212121	0.442424242424	0.145454545455
0.551515151515	0.381818181818	0.0666666666667
0.412121212121	0.436363636364	0.151515151515
0.666666666667	0.309090909091	0.0242424242424
0.666666666667	0.309090909091	0.0242424242424
0.424242424242	0.478787878788	0.0969696969697
0.636363636364	0.339393939394	0.0242424242424
0.690909090909	0.29696969697	0.0121212121212
0.775757575758	0.218181818182	0.00606060606061
0.90303030303	0.0909090909091	0.00606060606061
0.363636363636	0.460606060606	0.175757575758
0.751515151515	0.236363636364	0.0121212121212
0.781818181818	0.206060606061	0.0121212121212
0.466666666667	0.460606060606	0.0727272727273
0.454545454545	0.472727272727	0.0727272727273
0.527272727273	0.412121212121	0.0606060606061
0.345454545455	0.484848484848	0.169696969697
0.454545454545	0.466666666667	0.0787878787879
