14870204	0
14880040	0.00521742025305
14884399	0.00223259560199
15257135	0.0858826374738
15272858	0.00944749680013
15298335	0.0279011160641
15380277	0.0147892983799
15412698	0.00736734188237
15434027	0.0156061815497
15434720	0.000869871414327
15437138	0.00391242034504
15438616	0.00310686504165
15445079	0.0152118751773
15447005	0.00821882129505
15447504	0.00438222430591
15452483	0.0391175939989
15454622	0.00543587514957
15455353	0.00162143032741
15460378	0.0111379895363
15464609	0.00979498283811
15467656	0.00157361387631
15474749	0.0512799106508
15476864	0.00135358096373
15480497	0.00236068166361
15496398	0.00353591365484
15509738	0.0008981966309
15529033	0.00129739395208
15532611	0.000269350603665
15534984	0.000531295803564
15535383	0.000768696333505
15549522	0.026236945336
15551377	0.00208920141709
15557470	0.00678203341678
15558213	0.000822218332975
15558230	2.22355868235e-05
15558586	0.000767949994161
15558924	0.00124687092982
15567276	0.0411700761853
15567719	0.0023118338581
15569194	0.00761918690114
15570730	0.00792704629887
15574326	0.0181411634159
15576300	0.00563158556485
15580597	0.00100545219496
15582602	0.000468988110209
15583103	0.000107911079376
15591075	0.00165175934955
15594252	0.000687434111068
15594669	9.39701909349e-05
15601495	0.00166472607921
15607461	0.00835623885795
15611133	0.0156725960054
15611603	0.00232570432126
15618270	0.0205584208887
15618335	7.07147246585e-05
15619552	0.00184937774294
15625340	0.00624391600529
15626329	0.000645221366245
15634399	0.00526537428113
15636231	0.00122369846604
15637198	0.000716115666846
15638201	0.000825971518521
15639954	0.00166995564249
15641026	0.00099256416559
15643854	0.00181792956412
15644565	0.000443609457199
15644904	0.000211603137221
15645124	0.000137476109166
15645194	4.3682280418e-05
15647006	0.00112865120881
15648016	0.000630128761717
15649076	0.00154448449896
15651652	0.00162777067746
15651703	3.22636158078e-05
15653178	0.000945565377378
15653728	0.000535676855166
15654435	0.0287841637258
15655394	0.0397383172919
15658762	0.0252602814402
15660822	0.000762351356942
15661931	0.000407539350626
15664065	0.000785948016391
15665049	0.000364869084175
15665949	0.00033268991895
15666329	0.000140510407367
15666712	0.000141752862181
15668988	0.000843273645033
15669118	4.8285061786e-05
15674251	0.00195899160356
15679901	0.0023832622959
15680320	8.1567581827e-05
15681217	0.000167669422491
15681843	0.000113003670045
15683383	0.000267006238576
15683469	1.46722513984e-05
15683596	2.12743608421e-05
15684132	8.8983444772e-05
15684246	1.90212006636e-05
15684887	0.000108479571349
15685777	0.0028782932844
15686104	0.000598158206338
15686270	9.52300412222e-05
15688241	0.000590917053551
15689296	0.000321304684165
15689362	2.16837979446e-05
15689881	0.000232401664915
15690488	0.000300983950037
15690741	0.000183536699601
15692596	0.00297688333206
15693798	0.00632308862469
15695102	0.00130889026729
15695458	0.00035699196698
